Vehicle Type,Vehicle Age,Charging Station Type,Usage Frequency (monthly km),Environmental Humidity (%),Vehicle Load,Charging Power (kW),Cable Length (m),Temperature (Celsius),Battery Capacity (kWh),"Thermal Management System (0=no, 1=yes)",Loss Percentage (%)
SUV,1,Home,206.2323283275129,77.04491400153685,Heavy,50.0,1.6532296465476457,7.013106873457308,75,0,22.973993448582362
Sedan,3,Public,372.4656279693221,78.54014942092707,Normal,22.0,1.0,6.278238070980663,85,0,25.694352385803867
Sedan,10,Fast,350.81480926158633,52.436940906227505,Normal,3.7,1.0,15.044504053596711,100,1,23.12109918928066
SUV,9,Public,388.7102662046353,78.43974233289615,Light,7.4,1.0,11.266604154160866,75,1,23.456679169167824
Sedan,6,Home,436.78304271765603,45.541025747799814,Heavy,7.4,1.0,-14.114859425829245,60,0,31.382971885165848
SUV,2,Home,353.78871095905987,64.1322210725989,Light,3.7,1.0,7.686641398761101,60,1,24.192671720247784
Sedan,9,Home,258.5192372829128,33.752735555470885,Normal,7.4,1.0,-6.300722101990512,60,0,29.9701444203981
SUV,4,Public,311.4849458081917,37.24946742577236,Normal,7.4,1.0,11.79397934570577,60,0,26.101204130858843
Sedan,8,Home,465.9897100927382,73.22629511889093,Light,3.7,1.0,22.13233864309005,40,0,25.456467728618012
SUV,10,Home,576.4448997785387,74.68920196484817,Normal,7.4,1.0,15.541410010916984,85,0,25.6517179978166
Sedan,7,Public,346.3096365742359,56.63055959848724,Normal,3.7,1.0,16.33430645252231,85,0,25.713138709495542
Sedan,3,Home,353.5554138811307,46.988671347345765,Normal,11.0,1.1303649550920496,13.444404872879138,75,0,25.426301502970194
Truck,8,Home,372.5708366997417,52.55119658819753,Light,50.0,2.2018388663408635,17.11681956563944,60,1,18.577555520042544
Sedan,4,Home,302.3792845819363,73.4812244572328,Normal,50.0,1.3462524520603072,40.0,40,1,21.373126226030152
SUV,2,Home,416.3853902342624,40.5496711310459,Heavy,120.0,4.535196544153208,11.4786413177527,75,1,13.571870008526064
Truck,5,Home,400.8045292732851,44.74351156507982,Heavy,50.0,1.581698909777401,14.867438886522478,40,0,21.567361677584206
Sedan,1,Home,335.4376447148816,69.27214671263837,Normal,7.4,1.0,6.354671176895556,40,0,27.039065764620887
Sedan,8,Public,268.19800939943843,76.76347229582079,Normal,50.0,2.3187503754206373,-4.036914724143745,40,0,25.866758132539065
SUV,8,Home,147.9303612622863,34.646367000775214,Light,50.0,1.3119135892783094,17.65532280640135,85,1,18.024892233358884
Truck,3,Home,373.24135476142504,70.18861506761479,Heavy,22.0,1.0,26.31744065089248,85,0,24.213488130178494
Truck,1,Public,321.2858315226104,62.25341534659122,Heavy,50.0,1.4760027733836183,38.20047109418687,60,0,23.928095605529183
SUV,4,Public,226.2232269345899,41.538577223202445,Normal,3.7,1.141826838646098,13.124575135566861,60,0,26.27599839220968
SUV,9,Public,187.00797350053728,67.7908598332384,Normal,22.0,1.0,12.408215658967498,60,0,24.7683568682065
Sedan,9,Fast,366.14328493832517,66.39580324996639,Normal,11.0,1.0,24.355367504589736,75,0,25.221073500917946
Truck,1,Public,139.8763678383035,37.10149057747057,Light,50.0,1.495517893328359,32.121942456607485,85,0,22.72214743798568
Truck,7,Home,329.9641187443805,55.11255287056943,Normal,7.4,1.0,2.6427291903598125,75,0,28.081454161928036
Sedan,6,Public,384.3550409168894,67.91455414253329,Normal,7.4,1.0,21.645614606338416,60,0,24.88912292126768
Sedan,7,Home,354.9892886416623,39.577206340390624,Normal,22.0,1.0,33.27854308506985,60,0,25.805708617013973
Sedan,7,Home,260.92602256415597,53.138301119558506,Normal,120.0,4.311896350029272,12.510472336430782,40,0,16.50385370772848
Sedan,8,Home,175.06255155250858,36.03705623476557,Heavy,3.7,1.0,3.418527368263284,85,0,28.346294526347343
SUV,8,Home,358.701923979519,45.34174620204468,Normal,50.0,1.0,22.852089964512324,75,0,20.970417992902462
Sedan,10,Home,420.05230919534205,40.89724504507671,Normal,7.4,1.0,1.5447543715234158,100,1,25.451049125695313
Sedan,2,Home,242.72666452569592,55.253556336242795,Normal,7.4,1.0,26.903257643480703,60,1,22.74065152869614
Sedan,4,Home,350.69082002928593,37.060766741037625,Normal,11.0,1.0,34.90671760110521,85,1,24.08134352022104
Truck,4,Public,458.1515118731809,49.15753776962565,Normal,22.0,1.0,9.998841763556676,75,0,25.000231647288665
SUV,10,Fast,333.88470964416103,43.758145249282975,Heavy,50.0,2.302033043263661,31.580359309181244,85,0,23.46708838346808
Sedan,8,Home,260.3119855122212,67.30244571034883,Light,22.0,1.0446607234160463,21.31273314853531,75,1,20.484876991415085
Sedan,3,Public,404.0853540063158,64.9834886567672,Heavy,11.0,1.0,28.859617977947437,60,0,25.821923595589485
Truck,3,Home,226.24390258421877,34.74652648328114,Normal,7.4,1.0,8.501258076208021,85,0,26.70974838475839
SUV,2,Fast,170.18079849469768,77.67419439389592,Normal,7.4,1.0,21.234098802740306,40,0,24.60681976054806
Sedan,1,Home,381.23211911459794,67.23414590400444,Heavy,50.0,1.4980486620003286,17.42183993654239,75,0,20.814656343691688
Sedan,8,Home,259.38377365164365,60.79793478738842,Normal,7.4,1.0,7.143768296380996,60,0,27.231246340723796
Sedan,9,Home,268.34789859963155,53.885074739234234,Light,7.4,1.0,11.480654524987811,60,1,23.413869095002436
Sedan,9,Home,237.30593644489286,38.89612103827195,Normal,50.0,1.5859098502236084,20.761184847280532,75,1,17.89519189456791
SUV,8,Home,252.71826044459164,78.1007988493397,Heavy,150.0,4.172050656548961,3.75072900813195,75,1,12.235879526648091
Truck,5,Home,440.3033427526866,30.39291883512041,Light,7.4,1.0,2.985499008650832,75,1,24.91290019826983
Sedan,1,Home,466.24987657836675,64.62405671149388,Light,22.0,1.0,2.229200781191132,75,0,26.404159843761775
SUV,9,Home,479.4978636144609,55.37221622691492,Light,7.4,1.0,7.24309738876629,60,0,27.26138052224674
Sedan,6,Home,409.01206211775127,75.1290945012287,Normal,3.7,1.0,17.862872358546056,85,0,25.357425528290793
SUV,7,Fast,346.6271259773238,49.0348639677388,Heavy,50.0,1.4477299674650541,9.93458952729235,75,1,19.586947078274058
SUV,8,Home,156.77144080668867,55.93222094839754,Light,22.0,1.0,27.776932969947058,75,0,24.75538659398941
Sedan,5,Home,281.247529709965,67.1169695956693,Heavy,3.7,1.0,0.5598026748823504,75,0,28.768039465023534
Sedan,6,Public,515.6754488623687,32.37832716612611,Heavy,120.0,4.120680389111379,20.13100591381661,75,1,11.886541377319013
SUV,7,Public,256.4378421247346,32.72376205125108,Heavy,22.0,1.506485008931843,11.330377897427983,85,0,25.137166924980324
Sedan,7,Home,451.4144474772275,40.583637441896435,Light,50.0,1.0,13.952280242515492,75,1,18.559543951496902
Sedan,2,Public,305.5035819030545,37.321229176461436,Normal,11.0,1.0,21.8437488116863,85,1,21.36874976233726
SUV,1,Home,32.18576141468537,30.322173416694643,Heavy,7.4,1.0,-11.34485522936631,85,0,30.57897104587326
Truck,8,Home,364.04855636689626,61.14949110531053,Light,11.0,1.0,-6.377341980866547,85,0,29.575468396173306
Sedan,5,Home,426.62546961783113,69.79689837280037,Light,7.4,1.0,14.373355164843241,85,0,25.63532896703135
SUV,10,Public,295.10040313594556,77.85574881677955,Heavy,7.4,1.0,12.775056330772248,60,0,26.20498873384555
Sedan,2,Home,423.30510044854134,52.045015883595916,Normal,22.0,1.0,0.7187620554871206,85,1,23.75624758890258
SUV,3,Public,133.2172485582913,43.986032912078414,Normal,3.7,1.0,35.051875106188305,85,0,27.79037502123766
SUV,6,Home,161.44357361006305,73.19512243892487,Heavy,11.0,1.0,3.41405812885319,40,0,27.51718837422936
SUV,10,Public,320.48643080856874,72.21978064196962,Normal,22.0,1.0,9.6770042235041,75,0,25.36459915529918
Sedan,6,Home,347.7114727817532,61.24216054668517,Normal,50.0,1.2456396699709706,26.499994196773187,75,1,18.72281867434012
SUV,8,Home,435.65788685922786,43.657451932096734,Normal,22.0,1.0,8.249110162145799,60,1,22.55017796757084
SUV,5,Home,363.89244667485605,75.42587974529673,Light,120.0,4.510799317791579,6.321518623347984,75,0,17.741095934226195
Sedan,5,Public,180.6370910634957,38.92006683458895,Normal,150.0,5.205166245222433,18.890657516108558,100,1,9.574451619389505
Sedan,7,Home,321.3045622074386,32.18232518218428,Normal,120.0,4.306931312471354,7.568952849317335,85,1,14.48967508637221
Sedan,10,Public,360.0727445288149,69.83091423636822,Normal,50.0,2.6474666966651075,18.948472679127704,40,0,21.534038812507013
Sedan,5,Public,112.57660013028709,58.18295302172292,Heavy,22.0,1.0,20.13075878851271,75,0,23.076151757702544
SUV,9,Home,295.6366530261985,42.323390855926256,Light,3.7,1.0,18.79260709198651,75,0,25.3214785816027
Sedan,6,Fast,266.4417456061775,63.544783116010635,Normal,22.0,1.0,26.789711459120696,85,1,21.45794229182414
Sedan,7,Public,234.5306926254255,68.33582619063826,Normal,22.0,1.0,11.14140298085399,85,0,24.921719403829204
SUV,8,Home,349.87770517526724,72.22729756711468,Normal,11.0,1.0,9.959453290443097,85,0,26.30810934191138
Sedan,5,Home,185.03184734420762,44.10630079843156,Normal,11.0,1.0,14.144718725505253,75,0,25.32105625489895
SUV,4,Home,341.687951200365,31.27937256259747,Normal,22.0,1.0,-13.297533811465062,85,1,26.659506762293013
Sedan,8,Home,355.94911292088943,55.50194100134264,Heavy,120.0,4.462012796599145,17.136829193334734,75,1,12.703640559632627
Truck,10,Home,408.3763310260974,72.80392990651967,Normal,7.4,1.0,11.703590598446278,40,0,26.41928188031074
SUV,9,Home,187.65807372073954,40.39106686309691,Normal,11.0,1.0,18.824562042512483,75,0,24.5850875914975
SUV,1,Public,149.47657816454526,51.05627365592692,Heavy,22.0,1.0,6.036792454193927,60,0,25.642641509161216
Sedan,3,Home,327.89036073390116,42.82103675424443,Light,7.4,1.0,28.452814550763,75,1,23.100562910152597
SUV,4,Public,271.37287661322983,30.668132571195486,Heavy,50.0,1.3607638081948985,12.922419212012866,85,1,18.795898061694874
Sedan,7,Home,590.2650262493721,74.92620482216735,Normal,22.0,1.3762254820792041,23.35560022727229,85,0,24.009232786494064
Sedan,6,Home,345.8498476242932,36.75266133544958,Normal,11.0,1.0,9.925071249650125,75,0,26.214985750069975
Sedan,10,Public,305.81617117041816,68.33835578767534,Normal,50.0,1.9954705410259752,19.66690957242595,85,0,21.064353356027798
SUV,10,Public,282.71720443235847,47.33016158958303,Heavy,7.4,1.0,-0.5520591161162418,60,1,25.870411823223247
Sedan,1,Home,178.19381545605512,43.88409544533326,Light,50.0,2.114889995867978,-6.96522252599841,100,0,26.00048950313367
SUV,4,Home,356.38815529545974,77.05144432526842,Normal,3.7,1.0,12.93082508920022,85,0,26.243834982159957
Sedan,6,Home,292.0854973729202,62.85997433703212,Normal,11.0,1.0,14.798750492304483,85,0,25.2402499015391
Sedan,3,Home,292.1686316570565,64.34613309607379,Heavy,7.4,1.443223467963831,14.038149729017812,40,0,25.82398178817835
SUV,2,Home,309.4443325498655,67.98264592269223,Normal,50.0,1.2281366366094066,12.107977829203506,60,0,21.792472752464004
Sedan,2,Public,322.12125299172453,47.04666680113321,Light,50.0,2.025720591664342,10.984211674085046,40,1,19.41601796101516
SUV,10,Home,126.07443540824784,58.18322403478866,Heavy,50.0,1.6758827104663758,21.753647260062955,85,1,18.188670807245778
Sedan,4,Home,383.7023006370932,43.51116720234428,Normal,22.0,1.0,32.838935023560495,85,0,25.5677870047121
SUV,1,Home,215.35556251840774,71.72707577384345,Light,50.0,1.8354369411475417,40.0,40,0,24.46771847057377
SUV,10,Home,286.19678025313726,59.965368964933,Light,11.0,1.0,25.944997408787728,75,0,25.588999481757543
Sedan,2,Home,428.5904920665289,42.17034130205588,Normal,22.0,1.0,-7.876453172581641,75,0,28.47529063451633
Sedan,10,Home,477.94485922701136,74.98792031608892,Normal,3.7,1.0,25.508914455797076,85,1,23.23178289115942
SUV,2,Home,129.95055613736085,59.04200002419259,Heavy,120.0,3.7769874314982386,25.381608760914244,60,1,12.564815467931968
SUV,4,Public,303.02448276746486,54.75152516287065,Light,22.0,1.0,13.992431530651015,60,1,21.201513693869796
Sedan,4,Home,327.2913185166036,31.724379321598356,Heavy,120.0,3.6563206724606325,24.2723698281836,75,1,12.382634301867036
Sedan,1,Fast,149.24699738085536,75.49010025803062,Heavy,50.0,1.0,18.601618301382242,75,0,20.32967633972355
SUV,7,Home,380.2591364418165,77.61369580156891,Normal,7.4,1.0,14.852621935325725,60,0,25.639475612934856
SUV,7,Home,311.6262677414173,58.129931391890196,Light,7.4,1.0,17.532468358535315,85,1,22.103506328292937
Sedan,10,Public,319.41595956949965,52.12566768072787,Heavy,50.0,1.9065470353222163,9.459028389415138,60,1,20.061467839778082
Sedan,10,Public,208.24470816580651,47.97825330023451,Light,7.4,1.0,-3.3976503591060023,85,0,29.4395300718212
Sedan,10,Home,341.2886643381348,43.40239912680178,Normal,7.4,1.0,-3.7742988291021327,85,0,29.514859765820425
SUV,1,Public,383.8223956389937,58.72646689021031,Normal,3.7,1.0,24.169673466297446,100,0,25.513934693259493
Sedan,8,Public,312.72978837259336,36.40475265072827,Heavy,7.4,1.0,4.741881509514773,60,0,27.711623698097043
Truck,10,Public,248.60640990369464,75.95868041225701,Normal,3.7,1.0,-0.29509445863699924,100,0,29.189018891727404
Sedan,7,Home,256.3930681953636,38.79793690289104,Normal,50.0,1.246482376177609,-0.4987484913106712,85,0,24.57299088635094
Sedan,7,Public,322.03957071259657,67.27566311717587,Heavy,11.0,1.0,10.239345140093398,85,1,23.20213097198132
SUV,6,Public,304.87973783806297,45.344388618432575,Heavy,7.4,1.0,30.15876930140193,40,0,26.591753860280384
Truck,4,Public,390.48221191193954,41.303553883933915,Normal,22.0,1.0,13.548663781849793,60,0,24.29026724363004
SUV,8,Public,251.9741712475834,57.89345896773899,Normal,3.7,1.0,0.6887424808843896,40,0,28.892251503823125
Sedan,2,Fast,178.16193972591748,68.25624905797525,Heavy,50.0,1.1178820296959906,29.81720232413568,60,0,22.122381479675134
SUV,7,Home,335.9386077320503,66.33683344701574,Heavy,22.0,1.0,18.265993636968886,85,0,23.496801272606223
SUV,3,Home,252.24701470012965,41.68781754486037,Normal,3.7,1.0,11.534835382931993,75,1,23.4730329234136
Sedan,3,Home,378.36819490363666,46.52511751348005,Normal,11.0,1.0,19.854558806783743,85,1,21.079088238643248
Sedan,7,Home,300.75386304576006,73.4416091500188,Light,50.0,2.140181553019774,15.116741228999095,75,1,18.896742530710068
Sedan,3,Home,365.48132043648224,66.1621872258204,Normal,7.4,1.0,7.826490363196585,75,0,26.84470192736068
Sedan,5,Home,198.5682953269212,65.6346952676281,Heavy,150.0,4.0395101454966555,9.53273190526194,75,1,10.86320869169594
Truck,8,Home,314.3386263229821,43.44525381659455,Light,120.0,3.5272875418167224,2.6313912472071586,75,1,15.137365521466931
Sedan,4,Public,230.07367926160836,69.60021538372177,Normal,50.0,1.9952099046922753,10.30281765796682,40,0,22.637041420752773
Truck,7,Public,177.962634692378,47.92088977162189,Normal,3.7,1.0,24.303478524753515,85,0,25.840695704950708
SUV,7,Home,213.88921219289847,50.06952600796549,Heavy,11.0,1.0,24.029543753532614,60,1,22.05590875070652
SUV,2,Fast,245.5522908224141,44.3780544500363,Normal,7.4,1.0,13.24096790070727,85,0,25.711806419858547
SUV,8,Home,424.4694527023852,36.069512351962096,Normal,7.4,1.0,13.350659008854572,85,0,25.989868198229082
Sedan,10,Public,242.90596005073405,51.019678149789904,Normal,150.0,5.417164903197279,4.665137783331053,60,0,15.775554894932428
Sedan,10,Public,172.8459749721777,30.84697509611843,Normal,7.4,1.0,18.959847763982864,60,0,24.968030447203425
Sedan,9,Home,313.14774224966686,52.795511971362984,Normal,11.0,1.0,1.1670783541748477,75,0,28.11658432916503
SUV,6,Home,302.9180660677675,66.25032190515765,Normal,120.0,3.2030289236763245,23.31752231954998,60,1,12.06501892574816
Sedan,5,Home,250.7946987989802,78.03725163822375,Normal,7.4,1.0,19.186837044521077,60,0,24.672632591095784
SUV,1,Public,283.87765341538733,33.93065722830167,Normal,11.0,1.0,12.34831044242097,60,1,22.480337911515804
Sedan,1,Public,397.6227085996571,44.06453520877476,Normal,150.0,4.794612205313651,19.354603184176163,60,0,12.076385465821593
Sedan,9,Home,367.0705765399176,54.70655258058501,Heavy,7.4,1.0,11.58798597978527,60,0,26.392402804042945
Sedan,4,Home,358.4230206873731,38.51939743509581,Heavy,50.0,1.18284568446778,16.886895943685595,40,0,20.91404365349677
Truck,1,Home,181.63212154797696,35.84142610381524,Light,3.7,1.0,17.14854684345898,85,1,22.250290631308207
SUV,10,Home,588.6548061715323,52.61590527252753,Normal,22.0,1.0,26.666086644176463,85,1,21.633217328835293
Sedan,3,Fast,405.1252210274222,59.03652644461034,Normal,11.0,1.0,19.89432048547298,75,0,24.0711359029054
SUV,6,Home,351.7028563190872,71.01038632731812,Normal,22.0,1.0,25.486431975203814,60,1,21.197286395040763
Sedan,8,Fast,183.56882256027905,79.89017108970893,Normal,11.0,1.0,18.931453683854002,85,0,24.513709263229195
Truck,10,Public,394.77301127341076,68.71353899935923,Normal,7.4,1.0,14.426473858131978,60,1,22.874705228373603
SUV,2,Fast,249.8871489700672,41.067022598316015,Normal,22.0,1.0,20.14796566593449,60,0,22.9295931331869
Sedan,8,Home,280.57291953640345,67.39890343806238,Light,7.4,1.0,18.4492545474121,60,1,21.970149090517577
SUV,1,Home,131.9220723940717,56.857681215954116,Normal,50.0,2.2516855492267025,11.387800464538783,85,0,22.398282681705595
Sedan,2,Home,175.85169140594905,52.54047878517194,Light,50.0,1.2487475709362,0.9235445787507839,85,0,24.039664869717946
Truck,8,Public,343.8546498827135,76.78642469536348,Normal,22.0,1.138098239395112,9.777639907302717,75,1,22.31352113823701
Sedan,7,Public,400.623467527049,65.10462934598307,Heavy,11.0,1.0,9.703541328203265,60,0,26.30929173435935
SUV,5,Home,368.49044197950354,64.0846536771979,Normal,120.0,3.3250471492410774,20.55240845372948,60,0,14.523005265366434
Sedan,10,Public,365.08189967429485,30.58779823638001,Normal,22.0,1.0,14.349223561684685,85,1,21.430155287663062
SUV,2,Home,293.52335430402934,73.25357456898915,Light,7.4,1.0,6.874712859083873,75,0,26.985057428183225
SUV,9,Home,259.3292984633788,69.66502387051555,Normal,50.0,1.0064568727212229,13.35391958088046,75,1,18.78244452018452
SUV,5,Home,328.88951435653934,44.94709389652213,Normal,22.0,1.4081494822680718,11.79371015681464,85,0,24.895332709771107
SUV,8,Home,382.14083231002735,44.60567062533043,Light,7.4,1.0,5.8117297548326174,75,0,27.49765404903347
SUV,4,Home,300.48622549335914,32.673923002595004,Normal,7.4,1.0,29.67101502656284,40,0,26.394203005312566
Sedan,9,Home,421.0252019913405,32.542821186433855,Normal,120.0,3.5388726096070453,13.13803994193063,100,1,13.091828316417397
Sedan,10,Public,278.49307361839925,63.429725673084064,Normal,7.4,1.0,7.081996067734621,85,1,24.343600786453074
Sedan,7,Public,201.9721064703949,39.31188064538897,Normal,22.0,1.0,-1.622444910030552,100,0,27.474488982006115
Truck,2,Home,298.9637757958999,76.17739249192752,Heavy,3.7,1.0,15.874657437546482,85,0,25.555068512490706
Sedan,3,Public,310.59722782595685,72.12022140124762,Normal,22.0,1.0,20.18102742914485,75,1,19.986205485828968
SUV,2,Home,291.79699327235903,47.444258001609185,Light,7.4,1.0,8.483801953626866,75,0,26.663239609274626
SUV,5,Home,428.0655560882261,49.003427590621776,Heavy,7.4,1.0,16.402886312044867,60,1,22.229422737591026
Sedan,2,Public,380.5301980724039,46.36382804273903,Normal,50.0,1.5753825031973474,4.0862009710092,85,1,20.570451057396834
Sedan,5,Public,156.90590113782903,34.61974565958796,Normal,50.0,1.9591426395912812,12.706626150178632,75,0,22.18824608975991
Sedan,9,Public,453.4367014198286,31.571507882510897,Normal,50.0,1.3441851214177392,25.84690151840046,60,0,21.79147286438896
Sedan,2,Public,25.858293917082733,52.60665791699486,Normal,3.7,1.0,12.665110592915696,100,1,23.196977881416863
Sedan,9,Public,515.1024372852497,77.15200572457472,Normal,7.4,1.0,8.557213241412084,85,1,23.99855735171758
Sedan,7,Home,271.2694486443124,75.86246604095676,Normal,11.0,1.0,28.42186524792058,85,1,22.934373049584117
SUV,7,Public,281.04322633485,70.49193705606822,Light,22.0,1.0,16.97830488211003,60,1,20.754339023577995
Truck,5,Home,293.998376102636,61.429746372150234,Heavy,50.0,1.5461039236771723,9.968959026349346,75,0,22.529260156568718
Sedan,8,Public,338.52054328401806,72.81112033457245,Normal,22.0,1.0,6.344202504993451,100,0,25.93115949900131
Sedan,7,Home,299.9736798733157,55.753425886578206,Normal,50.0,1.7074900637670354,3.511225134006297,60,0,24.00150000508226
Sedan,6,Home,286.6604811162733,39.008006651031586,Normal,11.0,1.0,19.267823038473395,75,0,24.34643539230532
SUV,2,Public,430.89183093561854,64.20851738946159,Heavy,22.0,1.7794829558166256,22.670132953535386,75,1,20.823768068615394
SUV,6,Home,356.559607975085,76.03230175892477,Heavy,3.7,1.0,15.00110933424953,40,0,25.929778133150098
Sedan,2,Public,204.11961456292386,30.98025487028734,Normal,11.0,1.0,13.015768514539806,60,0,25.39684629709204
Sedan,1,Home,374.0673914335724,42.57220261039654,Normal,11.0,1.0,20.882872571493436,60,1,21.126574514298685
SUV,9,Public,352.4107003183339,43.27190956356357,Normal,22.0,1.0,0.8202445621990471,40,0,27.08595108756019
SUV,5,Home,245.4726274418781,34.951976930813046,Heavy,11.0,1.0,15.758930759625619,60,0,24.998213848074876
Sedan,10,Home,379.21384263621616,41.27471106992747,Light,7.4,1.1555540189490656,15.172194605425632,75,1,22.803338088389406
SUV,10,Home,284.242739877696,49.19910389557094,Normal,7.4,1.0,19.14642122382284,40,0,24.93071575523543
Sedan,4,Public,277.83265278748996,76.9917712424162,Normal,7.4,1.0,19.78918498930054,75,0,24.502163002139888
Sedan,8,Public,275.10868825670656,73.01328845633982,Normal,50.0,2.7093236578877384,10.92031640577978,85,0,23.07059854778791
SUV,5,Home,57.18819430476009,77.30031121313084,Light,22.0,1.059858272651431,33.544175289394936,60,0,25.788764194204703
SUV,7,Fast,247.33006670653987,36.02858883611696,Normal,22.0,1.0,4.153586091109599,100,1,23.31928278177808
Sedan,3,Public,371.31732421256015,31.402423080962834,Normal,22.0,1.0,10.234955064151018,75,1,21.903008987169795
Truck,8,Fast,297.7588757096237,35.49415822055525,Light,11.0,1.0,23.580388767390502,75,1,22.016077753478097
Sedan,8,Home,171.48135701442504,75.71478174263135,Normal,50.0,1.8625215538488482,8.650797859882623,75,1,20.1011012049479
SUV,3,Home,396.46312551920374,37.87443192677753,Normal,120.0,4.892127129843433,16.114344046613752,75,1,12.873194755598966
Sedan,9,Home,270.1399840456604,58.63183532862624,Heavy,11.0,1.0,9.675050639176739,85,1,23.41498987216465
SUV,8,Home,177.84245093384772,41.3791184930381,Normal,11.0,1.0,11.087012677700137,60,0,26.08259746445997
Truck,1,Home,520.6012461671015,31.031771245839973,Normal,7.4,1.0,2.0553986660029704,100,1,24.898920266799404
Sedan,8,Home,194.6827405512244,34.23106710712888,Light,22.0,1.0,22.607597458289508,85,0,23.7215194916579
Truck,4,Home,387.94915112857103,65.48985114832065,Heavy,22.0,1.0,22.82996573755388,75,0,23.565993147510778
SUV,6,Public,223.06858991453953,39.11832260066696,Light,150.0,4.771138096219668,22.795463623221927,85,1,9.74466177275422
SUV,10,Fast,313.5826834573822,41.45696027167397,Normal,22.0,1.0,10.707084801097748,85,0,25.158583039780453
Sedan,9,Public,209.78190366318245,48.862825041184294,Light,7.4,1.6357227837045756,18.321518728434494,75,1,22.363557646165386
SUV,5,Home,176.06958187263413,62.86207800680867,Normal,22.0,1.1967705259980372,34.95137312058265,60,0,26.13865988711555
SUV,7,Home,352.22025446714093,53.46861964798332,Normal,150.0,4.463456636618726,17.901708283912946,60,0,12.501386661526773
Sedan,1,Home,340.5290545134401,77.23051079968849,Heavy,50.0,1.0,3.4379905135982742,85,0,23.362401897280346
Truck,9,Home,414.46494442190647,51.70910953698316,Light,7.4,1.0,6.459878795730209,85,1,24.418024240853956
Sedan,6,Home,296.56180697041367,39.956546009873584,Heavy,11.0,1.0734805689926983,5.9881279095437385,85,1,24.0391147025876
Sedan,4,Home,522.0351794126492,56.8071419704504,Normal,7.4,1.0,28.208896249094018,85,0,26.1017792498188
SUV,6,Home,326.83466674370356,52.54448075474335,Normal,120.0,4.804867881522709,18.94305711656157,75,1,12.413822517449042
SUV,5,Public,356.6774681237212,69.3569169267515,Normal,22.0,1.0,-0.7400527447108356,75,1,24.198010548942168
SUV,3,Public,164.15707548927716,76.75606152697412,Normal,50.0,1.543677150850224,28.029291291807823,75,1,19.027696833786674
Sedan,7,Home,238.59156848774694,71.81476140182536,Normal,7.4,1.0,20.666652173252697,75,1,21.743330434650538
Truck,3,Home,351.9679700515977,49.45198624629711,Normal,120.0,4.63192018341969,16.744125903485433,100,1,12.617134911012759
Sedan,2,Public,291.5772237586417,40.805806114567986,Heavy,3.7,1.0,30.172624915492793,60,1,23.764524983098564
Sedan,4,Home,318.7683135034636,75.72444685069638,Normal,11.0,1.0,12.709570296913933,60,0,25.55808594061721
Sedan,7,Home,218.35062442858066,49.2969825718584,Heavy,3.7,1.0,28.61937983633131,75,0,26.703875967266267
SUV,5,Home,312.19469734716216,68.51033117243551,Normal,7.4,1.0,-7.0955106384211,85,0,29.929102127684217
Truck,9,Home,311.8545891591736,79.47636706064453,Normal,150.0,5.740809405946497,7.6700947183406285,85,1,12.286385759305123
SUV,10,Home,181.95649801147613,58.87213407576381,Light,3.7,1.0,22.917850920621085,85,0,25.71357018412422
SUV,7,Public,364.2549844680591,53.99402341844428,Normal,7.4,1.0,31.78203587949464,75,0,26.966407175898926
Sedan,9,Home,129.9935053082031,64.99353912406076,Normal,120.0,4.259963219719392,2.822159274889291,85,0,18.515549754881835
SUV,9,Home,318.42380805976836,39.696549039532044,Normal,50.0,2.044064214109084,10.819172936338415,60,0,22.80819751978686
Sedan,2,Home,476.55926938255004,54.411986939932504,Light,11.0,1.205096437763679,16.662096861461254,75,0,24.77012884658959
Sedan,1,Public,368.0550537819082,45.616537855516285,Normal,3.7,1.0,5.6059778199752515,60,0,27.55880443600495
Sedan,4,Home,367.42992460371045,38.21139353378399,Light,50.0,2.217424564221401,12.36745292668608,60,0,22.335221696773484
SUV,4,Home,210.2573325051315,60.506827451547636,Normal,11.0,1.0,30.824552689848897,40,0,26.264910537969776
SUV,2,Home,476.90620531528606,58.78530427290734,Light,11.0,1.0,4.686150066347587,75,1,24.062769986730483
SUV,3,Home,437.6718094602288,68.06017998712699,Normal,11.0,1.0,12.596243980585708,40,0,25.530751203882854
Sedan,3,Home,215.6409977104433,73.64850621206807,Normal,22.0,1.0,17.729882639789764,75,0,23.404023472042045
Sedan,5,Home,252.5236758185123,41.01879930104447,Heavy,22.0,1.731816268546853,19.654417042890522,75,1,20.48502472569532
SUV,1,Public,425.4656044926688,68.98513260269002,Normal,50.0,1.0,6.352591907523326,75,0,22.779481618495335
Sedan,9,Fast,479.61473783167577,48.36925803764645,Normal,50.0,1.1005935585898796,13.217041461393503,85,0,21.85688848701624
SUV,8,Home,173.5313964909712,61.44028008967124,Normal,50.0,2.0293654427569434,12.101570358699902,60,0,22.49436864963849
SUV,8,Home,199.62892302754233,72.51200137979056,Normal,50.0,2.422471651215242,18.036319108841624,40,1,18.503972003839294
Sedan,3,Home,285.62132435778307,42.809255764290945,Normal,50.0,1.6065340437218347,3.2383340479512857,60,0,23.80560021227066
Truck,2,Public,82.89059705574849,60.048064198291854,Normal,22.0,1.0,27.714149660369312,85,0,24.442829932073863
